Region	log2FC.delta_RBR_plus__VS__WT_plus	FDR.delta_RBR_plus__VS__WT_plus	log2FC.delta_Z1_plus__VS__WT_plus	FDR.delta_Z1_plus__VS__WT_plus	log2FC.delta_Z10_plus__VS__WT_plus	FDR.delta_Z10_plus__VS__WT_plus
chr19:11810984-11811329	0.0833600252194242	0.9237922740285992	0.4452614776996671	0.187534453580102	-0.4206710675907629	0.2448208411882981
chr19:11882381-11882673	0.0328438040410409	0.970137190656988	0.533326336995066	0.0805288759991087	-0.6215811630419681	0.0904378325888238
chr19:11908111-11908630	-0.0776788944648005	0.8536393226195009	-0.0490252629381474	0.834880904529578	0.282362108201953	0.0993141310700722
chr19:11922989-11923303	0.24895134027094	0.696434799961103	0.395984747778136	0.250942232577135	-0.181718077657816	0.6358292841619859
chr19:11990510-11991097	-0.277537777735512	0.461285653593829	0.38517647731862	0.0720285785742599	-0.0511664483240304	0.837459396731491
chr19:11991968-11992391	0.209721287048634	0.581728913754051	-0.0551917124240457	0.8443411720186321	0.5237373145520821	0.007214015791208741
chr19:11998924-11999166	0.286338863193373	0.5732187871572321	0.4583158081917701	0.111971331480714	0.3740161567710251	0.174264574973589
chr19:12034298-12034858	-0.007651340999829529	0.988125175423018	0.0830742573271662	0.682475602192931	0.223591629953654	0.166902162065015
chr19:12074493-12075093	0.210413312587207	0.458830073797635	0.283269476385165	0.116364133360466	0.497505680790825	0.00215752364807808
chr19:12095769-12096104	-0.265459917947537	0.6315255708220601	-0.0814492875743372	0.823084177498361	0.3506982392819489	0.200743899682442
chr19:12099240-12099521	0.688394540170753	0.200285237555072	0.812704439988346	0.0332069665641963	-1.51155802153243	0.00828007057777537
chr19:12099626-12100042	-0.00455943137554483	0.994150166207366	0.2951011367246	0.121784188647686	-0.0709858628948767	0.7268515567634308
chr19:12163299-12163637	0.821465661355878	0.0104035420620126	1.13531124792372	9.590350276194803e-6	0.8734799555248209	9.94216416286724e-4
chr19:12167150-12167479	0.498873501468742	0.4079200771152801	0.749391501527085	0.0421249002642296	1.0099179758593	0.00320309918774896
chr19:12170143-12170729	0.186090063157124	0.512974591553984	0.0704855701467879	0.7344114550014391	0.225712169719764	0.166752214324534
chr19:12201463-12202019	-0.224245835542561	0.538066080941715	-0.5441228371547889	0.0149338968032117	0.398293831709607	0.0291441737975688
chr19:12237563-12237857	-0.0411621821230831	0.96730217758699	0.333356506548945	0.36888895191197	-0.4523702312898351	0.2284615583221231
chr19:12248337-12248717	0.0633524037344947	0.936702742820686	0.4124109470705501	0.172726615739083	-0.843754066432771	0.014352762110967
chr19:12251925-12252401	0.341068372799271	0.122274013519948	-0.443812248540268	0.0162093576368487	0.5221350135646451	8.89039222507118e-4
chr19:12313122-12313458	0.43681645583452	0.328932560348167	-0.6450983274344849	0.0710746543792882	0.788203901323023	0.00389865107578839
chr19:12355242-12355486	-0.747895785334468	0.281432372504924	-1.11678579344693	0.0282325081225152	-0.95275523298605	0.0495363623518288
chr19:12476736-12476941	-0.0954631042083296	0.904898187686472	-1.13038561791615	0.00359341632743712	-1.31213102725602	0.00115521817564121
chr19:12511525-12511810	0.5727209197865101	0.0773304654326316	0.316628179700532	0.253848454271476	-0.427224744247338	0.13969035239649
chr19:12606097-12606468	0.55669947581181	0.0475020354528628	0.492589947309072	0.0318171037550934	0.6205914910724399	0.00417780346262198
chr19:12674857-12675270	-0.254299917321423	0.250842928050422	0.0166774888151112	0.934165013908802	-0.723057516132767	1.579271889613439e-5
chr19:12750927-12751331	0.160173599872433	0.574677317752044	0.2299501246407731	0.180637814318813	0.338702762466508	0.0352583471353065
chr19:12768889-12769129	-0.236888910804638	0.791615232299131	-0.655528080859188	0.168568210814332	0.631590156429848	0.0701796058377082
chr19:12782854-12783216	0.23623447251864	0.536291522741404	0.5799216526770171	0.00555727510525232	0.6149293317719761	0.0025086294947713
chr19:12787132-12787506	0.0987912578991284	0.8031330633729251	0.186786591633696	0.353638366616457	-0.04873139418574	0.812300848578957
chr19:12822975-12823179	-0.8334032826483001	0.175503210583236	0.110137332357044	0.811201321339346	-1.81993820634463	9.02028859986674e-4
chr19:12844226-12844467	0.565066937525984	0.27507131633755	0.450811363159537	0.239258119275469	-0.123010416859358	0.772280955437729
chr19:12868380-12868770	0.0508355416788001	0.913466291999818	0.00346060070480965	0.989038958632056	-0.0700519284261925	0.735229228366893
chr19:12871291-12871757	0.03035385732942901	0.949899047153508	0.297203211783656	0.0958278344987955	0.194024668062683	0.257146152547695
chr19:12876625-12877165	0.0317205455703561	0.926744866932942	0.104398047521048	0.510793709964284	0.5729689953913061	9.69524768099243e-6
chr19:12886319-12886712	0.2692933535079	0.166925426493745	-0.110171858417042	0.520249471701864	0.790972075800872	6.524823921329532e-8
chr19:12888249-12888736	-0.119535688560391	0.6614755975937421	0.066217416584886	0.7061523714675609	0.019043989354216	0.9066511705394028
chr19:12907347-12907770	-0.243564791036872	0.301683775726138	-0.0663379137209914	0.729759249635352	0.041230332043876	0.811870495455191
chr19:12943441-12943804	-0.0154700506546111	0.98133033523028	0.208561127219965	0.411546143965678	0.3590100604076989	0.11328886533613
chr19:12949073-12949402	0.4378859849044121	0.296018050376036	0.330796634260311	0.279982824186142	1.20092231357415	1.21211847735203e-5
chr19:12958381-12958836	-0.156492612411644	0.3682648825203139	-0.183260396012161	0.135541147833031	0.139201557245366	0.1930197037989
chr19:13075746-13076630	-0.0221032880212468	0.9341819435092408	-0.197518020296734	0.0810740202462229	-0.283162826741562	0.00577715194380784
chr19:13088611-13089043	-0.1794039822837671	0.4410705385794221	-0.501918456854623	7.56995663156066e-4	-0.806890683649423	9.78181529733625e-7
chr19:13094364-13094708	-0.109793785669786	0.863655211060863	0.2104775887336461	0.486713120572517	0.0890428330552972	0.774127519022973
chr19:13140810-13141088	-0.00408729346192414	0.997612724254446	0.316763132341843	0.419326938449402	0.529588086900969	0.107150461480653
chr19:13144887-13145361	-0.0609048845891675	0.8957760978816329	-1.4183149722194	1.91045661575254e-9	0.5562325194473801	0.00165428251117597
chr19:13172160-13172552	-0.247462684283649	0.227047323586152	-0.471768727410287	0.00142836002742383	-1.59607073291903	3.4447548665379e-12
chr19:13199981-13200374	0.430247750204801	0.2116355118763071	0.824570419105766	2.80436404699159e-4	-1.57356390992302	2.06833113790267e-5
chr19:13204564-13204977	-0.0131815947697604	0.975502721381474	-0.0461654698323606	0.8110118240217121	0.416739133881015	0.00448656292578867
chr19:13207097-13207402	-0.0278431983383791	0.9724524243675	0.164467730373375	0.610848714941421	-1.50577029484259	8.91087377988358e-5
chr19:13212137-13212338	0.8731647973745831	0.067283116105948	-0.406206938178841	0.415910015893209	0.9305969222883448	0.00873223392980505
chr19:13215311-13215738	0.0101545952220245	0.979608435210052	0.0638556654450951	0.7034427762224449	-1.70960749385942	8.066358174254541e-13
chr19:13261053-13261396	0.719376476201873	0.00424573723930637	0.0598986325132304	0.8417092944434009	0.4623099895587461	0.0306700295327702
chr19:13264130-13264630	0.556266219378364	0.0266086037599421	0.93772425092238	9.909127081991e-7	0.255301583704224	0.230196098918882
chr19:13265880-13266129	-0.424970270051758	0.475970627723317	0.531117519624434	0.0953868103981861	-1.76932665292874	3.7340162697386e-4
chr19:13305222-13305704	-0.106567492328896	0.835879423642955	-0.134102907472254	0.621382741224834	0.441112023730341	0.0315885300346063
chr19:13306589-13306807	0.138078198319817	0.864813682889454	-0.197687621210092	0.650027533376198	-0.337731011541418	0.385794724075124
chr19:13323667-13323985	-0.345791325223622	0.375335499576159	-0.430153114807617	0.100707377841656	0.447067689329859	0.0396972027144259
chr19:13345408-13345712	0.135785064755868	0.831413030248434	0.370114215145424	0.2110138931565521	0.2132082627515861	0.464326990163795
chr19:13352585-13352878	-0.107974117616361	0.8994511244920079	0.496243767511084	0.138428963245692	0.397100895745953	0.210683180191204
chr19:13373281-13373536	-0.186371094081353	0.823305392732757	0.193609893907565	0.648761797147054	-0.0878728997952557	0.8320414374449959
chr19:13387978-13388280	-0.594210718080755	0.251882920272673	-0.00504729331683357	0.990800815464536	-0.850034495899348	0.0196066194859088
chr19:13388751-13389212	-0.274030123870669	0.387239455148975	-0.0032100836426859	0.99040983400075	-0.177724315393593	0.386609808531504
chr19:13490619-13490971	0.8150965663107429	0.0200496915268781	0.230903020942855	0.518416792003996	0.567795305235868	0.0607934236976722
chr19:13539231-13539542	0.273121421270306	0.6764526232448029	0.239989492745934	0.539270375959795	0.292280867310897	0.400064912754355
chr19:13541843-13542178	-0.174220638495094	0.781295141952485	-2.10183503482985	9.63009784957691e-7	-1.6500688284505	4.733854153057829e-5
chr19:13637360-13637712	0.0265284761380388	0.977124006629975	-1.38434457807478	7.79609216837692e-4	-0.104467101768935	0.768225566982855
chr19:13700023-13700426	-0.160687346402947	0.622209636613528	0.259724310465232	0.146777098096209	0.5341743656123641	8.57659784572874e-4
chr19:13708469-13708767	-0.0818829980857216	0.9231140169795732	-1.1413829021275	0.00401461358182071	-0.117322568401022	0.7428824195498499
chr19:13832123-13832432	0.184183121324417	0.793708896564321	0.293350097271676	0.413664695561744	-1.13287908956409	0.0059313797829738
chr19:13895751-13896092	-0.184516183791778	0.688886210869218	-0.094750987012895	0.74067120272276	0.4462613843911721	0.033248216901873
chr19:13915638-13915943	-0.0715140044199889	0.929065008558964	0.421860963744118	0.161967940308933	0.343632191810287	0.2373064370317481
chr19:13944556-13944772	0.6832976116624271	0.0649373274133128	-0.102960768306396	0.7967599186117279	0.859012665106384	0.00188369581613541
chr19:13947586-13947833	0.313747014921549	0.533717326222337	0.310612445657286	0.322595838059325	-1.16254474462913	0.00163402565193213
chr19:13953234-13953481	0.56920079880973	0.118006749288348	0.0902034730450447	0.8031765620303192	0.6401078730628089	0.014240762637693
chr19:13958563-13958817	0.658170608256491	0.183148867266815	0.606492686066992	0.0992044445191672	0.8829031161094101	0.00890131696093971
chr19:13973045-13973457	-0.220240180667045	0.280813578162406	0.0888346737088612	0.5740845767252379	0.0729887760888635	0.598201834718277
chr19:13990826-13991370	0.0680394892480239	0.7832831978344509	-0.684931293068891	8.00992717207082e-8	0.432748078382802	1.15464758392326e-4
chr19:14013980-14014311	-0.0783012047645313	0.937735672026662	1.10089139510428	4.597267096639268e-4	0.159460493920206	0.6766779232860669
chr19:14070755-14071057	0.275905406069041	0.5497953004956371	0.6584006601561221	0.00799118210486755	-0.0679717010691387	0.822530096108139
chr19:14134318-14134659	0.104321232352077	0.880055316972669	0.165359073592892	0.623347036392225	-1.44783913886326	2.57452765253193e-4
chr19:14142642-14142926	0.548465812229516	0.176040124397624	-0.257027957571571	0.4803344709492899	-0.310944005314143	0.339514750567121
chr19:14143014-14143379	-0.129317356432598	0.737437471906538	-0.617729807180375	0.00280751552456342	-2.1367777132379	5.08927721680538e-10
chr19:14153869-14154160	-0.0289286627989766	0.9757508117724192	-0.379542936657216	0.333772454127774	0.159901935442756	0.63815561046079194
chr19:14159378-14159739	-0.206591108893744	0.5224713435143721	-1.690856679284719	4.619704420560509e-12	-1.31825083375717	1.96548974844164e-7
chr19:14169764-14170149	0.1564194347797959	0.7547618038326159	0.356098187318239	0.146616267303385	0.249916642203148	0.298973658640868
chr19:14182834-14183281	0.0430189258393747	0.9111773465072892	0.0497605338839225	0.79848055077816	-1.06356352424101	1.73448939642548e-7
chr19:14184065-14184731	0.332379287364329	0.0655930377016609	0.0581105533289835	0.7705170995332521	0.907205508874004	2.45695122037147e-7
chr19:14185857-14186261	0.00982765436427901	0.979896841895876	0.257463722342711	0.06806452348717801	0.256218111869976	0.0512813551064744
chr19:14202115-14202492	0.613704192742895	0.0929275315040451	0.424581548550012	0.151000228633475	0.148091364046532	0.633382822514072
chr19:14224885-14225212	0.269906038057996	0.589895975617889	-0.9278511482640692	0.00570517718589542	0.859986985168292	6.28835743214784e-4
chr19:14225603-14225948	-0.116528691648493	0.8027751048085551	-0.179557085886648	0.467469687539279	-1.43080526833272	1.1634295814006e-6
chr19:14247591-14248470	0.147094045267849	0.5435967729568111	-0.288245899996839	0.0599527040791185	-0.433702794600092	0.00263980109483329
chr19:14258901-14259260	-0.155400897822361	0.705800055040615	0.2139674456600689	0.326251897474532	-1.79938311261831	2.81215174026363e-8
chr19:14306869-14307219	-0.110645632639997	0.8326956116018241	-0.8461706947142971	0.00125760598895065	-0.0124269404327484	0.964698403200508
chr19:14309214-14309450	0.157811023789595	0.848033810654888	-0.342438493947444	0.4368042303895021	0.0873464076404006	0.8282092501991491
chr19:14310994-14311367	0.0850608621048677	0.8734524085236991	0.4301286545347151	0.0535758738522727	0.374588001502973	0.0736811477028124
chr19:14317065-14317495	0.6972875249687329	0.0852862556850909	0.950173644856905	0.00122390850983996	0.302012690524756	0.351598131931787
chr19:14328142-14328585	-0.184562347046081	0.3850181371574261	0.0989784200413032	0.522227377681428	-0.8039776496008321	4.23633761653073e-7
chr19:14332249-14332641	0.112045752948127	0.8079163311566441	0.260928400110216	0.243810031577608	-0.9751722743834128	1.25745379434043e-4
chr19:14399646-14400035	0.0832716316080814	0.8718296405019571	-0.280212349437519	0.277618164082214	-0.0123938946805897	0.9648748471687448
chr19:14459260-14459656	-0.109165038493849	0.663245961672708	-0.7235186512484771	3.536767707948321e-7	-0.144980579552532	0.276809950769345
chr19:14472569-14472916	0.5852240674819279	0.176277968402704	-0.311633859210824	0.4271210446854871	1.02520628278551	4.62621394533594e-4
chr19:14516962-14517392	-0.108740434766038	0.596294159422568	-0.3734795742202899	0.00253417430612955	0.100131544682489	0.413913902564813
chr19:14542707-14543056	-0.0504295420405439	0.943919898511818	0.522420283873621	0.0361374105785468	-0.303065920636995	0.280595348676571
chr19:14544187-14544482	0.987049577258181	9.16530316008202e-4	0.8473777027976	0.00150761149380631	0.495649483408964	0.0991783798884427
chr19:14582926-14583386	-0.0783432462668843	0.830675636636307	0.319310600863265	0.052766069726336	-2.94410521912526	3.9844529612508e-13
chr19:14586036-14586378	0.5989357982263679	0.0408778614190341	0.8938421479559471	6.95011757263427e-5	0.702150243079354	0.00376591881246325
chr19:14590814-14591392	0.007418220003142221	0.98161307453059	0.3611522994827059	0.00116597015209579	0.320533233666844	0.0025814732634583
chr19:14597213-14597716	-0.109915149337871	0.80635844081201	0.0419397493770704	0.873884835973033	-0.736521905657536	0.00119237240225411
chr19:14616230-14616599	-0.0462034169273562	0.937572741651451	-1.29264641554414	1.15454928771105e-6	-0.8649863492425391	5.63020650766917e-4
chr19:14662172-14662518	0.5592308277121719	0.0658182726600909	0.579338057293918	0.0154268941237103	0.880044658714641	1.04772401412468e-4
chr19:14667420-14667852	-0.0153749184912326	0.967540278360277	-0.450803377583442	0.00167619155263028	0.4246216828229579	7.285230932763742e-4
chr19:14671340-14671614	0.137147961183492	0.8398166507857329	0.497489240172499	0.0939283506957311	-0.2757644226897949	0.414933097947068
chr19:14682794-14683157	0.0140899843524919	0.976720070170338	0.14680965073257	0.429213123421734	-1.26165359315809	3.97162285505595e-8
chr19:14684972-14685335	0.2065617104628349	0.638450172236453	0.091289792496696	0.756036499344922	0.436299741103091	0.0447026995421352
chr19:14887350-14887698	0.208110590838696	0.6226412728820789	-0.9008249342327193	8.01192215052617e-4	-1.53015172729017	4.83460151454934e-6
chr19:14897146-14897437	0.138957978564775	0.819949674918119	0.0230142867715339	0.950425060688501	-0.5828328225663559	0.051417528672738
chr19:14982509-14982766	0.424555581344136	0.637491079805234	0.8010989004908291	0.0862250447068142	0.118488601147301	0.831397488757185
chr19:14999625-15000002	-0.0335914420738204	0.9614542402679872	0.32167588313635	0.191905859368092	-0.5755562396472149	0.025434182506614
